cart_id,customer_id,customer_name,customer_email,customer_phone,customer_segment,customer_tone,device,geo,cart_value,num_items,products,time_since_abandonment_hours,previous_purchases,price_sensitivity,intent_score,abandonment_reason,cart_adds_last_month,all_items_in_stock,abandonment_timestamp
CART5047,CUST1047,Customer 48,cust1047@example.com,+916924765563,returning,enthusiastic,desktop,UK,1227.84,5,"[{""product_id"": ""PROD2470"", ""product_name"": ""Beauty Item 1"", ""category"": ""Beauty"", ""price"": 41.99, ""quantity"": 3}, {""product_id"": ""PROD2471"", ""product_name"": ""Sports Item 2"", ""category"": ""Sports"", ""price"": 227.45, ""quantity"": 1}, {""product_id"": ""PROD2472"", ""product_name"": ""Beauty Item 3"", ""category"": ""Beauty"", ""price"": 60.56, ""quantity"": 2}, {""product_id"": ""PROD2473"", ""product_name"": ""Home Item 4"", ""category"": ""Home"", ""price"": 203.11, ""quantity"": 3}, {""product_id"": ""PROD2474"", ""product_name"": ""Beauty Item 5"", ""category"": ""Beauty"", ""price"": 47.99, ""quantity"": 3}]",27,4,0.83,0.88,price_too_high,6,True,2025-11-08T18:14:41.491938
CART5048,CUST1048,Customer 49,cust1048@example.com,+919279182318,returning,professional,desktop,UK,2959.5,5,"[{""product_id"": ""PROD2480"", ""product_name"": ""Books Item 1"", ""category"": ""Books"", ""price"": 8.53, ""quantity"": 1}, {""product_id"": ""PROD2481"", ""product_name"": ""Beauty Item 2"", ""category"": ""Beauty"", ""price"": 51.51, ""quantity"": 1}, {""product_id"": ""PROD2482"", ""product_name"": ""Sports Item 3"", ""category"": ""Sports"", ""price"": 290.21, ""quantity"": 2}, {""product_id"": ""PROD2483"", ""product_name"": ""Electronics Item 4"", ""category"": ""Electronics"", ""price"": 818.66, ""quantity"": 2}, {""product_id"": ""PROD2484"", ""product_name"": ""Electronics Item 5"", ""category"": ""Electronics"", ""price"": 681.72, ""quantity"": 1}]",40,8,0.93,0.57,price_too_high,5,False,2025-11-08T05:14:41.492213
CART5049,CUST1049,Customer 50,cust1049@example.com,+917445662585,returning,professional,desktop,IN,1406.46,3,"[{""product_id"": ""PROD2490"", ""product_name"": ""Sports Item 1"", ""category"": ""Sports"", ""price"": 167.24, ""quantity"": 1}, {""product_id"": ""PROD2491"", ""product_name"": ""Electronics Item 2"", ""category"": ""Electronics"", ""price"": 485.02, ""quantity"": 1}, {""product_id"": ""PROD2492"", ""product_name"": ""Sports Item 3"", ""category"": ""Sports"", ""price"": 251.4, ""quantity"": 3}]",63,3,0.54,0.85,payment_failure,7,True,2025-11-07T06:14:41.492418
CART5050,CUST1050,Customer 51,cust1050@example.com,+916438989805,returning,casual,mobile,US,3140.1,4,"[{""product_id"": ""PROD2500"", ""product_name"": ""Home Item 1"", ""category"": ""Home"", ""price"": 68.03, ""quantity"": 1}, {""product_id"": ""PROD2501"", ""product_name"": ""Beauty Item 2"", ""category"": ""Beauty"", ""price"": 39.32, ""quantity"": 1}, {""product_id"": ""PROD2502"", ""product_name"": ""Electronics Item 3"", ""category"": ""Electronics"", ""price"": 1002.45, ""quantity"": 3}, {""product_id"": ""PROD2503"", ""product_name"": ""Books Item 4"", ""category"": ""Books"", ""price"": 12.7, ""quantity"": 2}]",49,6,0.98,0.58,site_crash,8,True,2025-11-07T20:14:41.492650
CART5051,CUST1051,Customer 52,cust1051@example.com,+916398340369,returning,casual,mobile,US,610.87,3,"[{""product_id"": ""PROD2510"", ""product_name"": ""Home Item 1"", ""category"": ""Home"", ""price"": 124.33, ""quantity"": 2}, {""product_id"": ""PROD2511"", ""product_name"": ""Sports Item 2"", ""category"": ""Sports"", ""price"": 259.37, ""quantity"": 1}, {""product_id"": ""PROD2512"", ""product_name"": ""Books Item 3"", ""category"": ""Books"", ""price"": 34.28, ""quantity"": 3}]",18,0,0.78,0.57,payment_failure,17,True,2025-11-09T03:14:41.492856
CART5052,CUST1052,Customer 53,cust1052@example.com,+917631775357,returning,enthusiastic,mobile,NZ,1126.99,5,"[{""product_id"": ""PROD2520"", ""product_name"": ""Home Item 1"", ""category"": ""Home"", ""price"": 130.79, ""quantity"": 2}, {""product_id"": ""PROD2521"", ""product_name"": ""Home Item 2"", ""category"": ""Home"", ""price"": 203.88, ""quantity"": 1}, {""product_id"": ""PROD2522"", ""product_name"": ""Beauty Item 3"", ""category"": ""Beauty"", ""price"": 68.79, ""quantity"": 3}, {""product_id"": ""PROD2523"", ""product_name"": ""Sports Item 4"", ""category"": ""Sports"", ""price"": 177.99, ""quantity"": 1}, {""product_id"": ""PROD2524"", ""product_name"": ""Home Item 5"", ""category"": ""Home"", ""price"": 92.39, ""quantity"": 3}]",54,8,0.8,0.41,high_shipping_cost,15,True,2025-11-07T15:14:41.493117
CART5053,CUST1053,Customer 54,cust1053@example.com,+916415393687,returning,professional,desktop,UK,749.49,3,"[{""product_id"": ""PROD2530"", ""product_name"": ""Beauty Item 1"", ""category"": ""Beauty"", ""price"": 76.11, ""quantity"": 2}, {""product_id"": ""PROD2531"", ""product_name"": ""Sports Item 2"", ""category"": ""Sports"", ""price"": 177.4, ""quantity"": 3}, {""product_id"": ""PROD2532"", ""product_name"": ""Fashion Item 3"", ""category"": ""Fashion"", ""price"": 21.69, ""quantity"": 3}]",33,6,0.85,0.37,comparison_shopping,4,True,2025-11-08T12:14:41.493326
CART5054,CUST1054,Customer 55,cust1054@example.com,+917541804686,returning,casual,desktop,NZ,482.01,3,"[{""product_id"": ""PROD2540"", ""product_name"": ""Fashion Item 1"", ""category"": ""Fashion"", ""price"": 127.26, ""quantity"": 3}, {""product_id"": ""PROD2541"", ""product_name"": ""Beauty Item 2"", ""category"": ""Beauty"", ""price"": 68.15, ""quantity"": 1}, {""product_id"": ""PROD2542"", ""product_name"": ""Books Item 3"", ""category"": ""Books"", ""price"": 32.08, ""quantity"": 1}]",53,11,0.22,0.88,site_crash,17,True,2025-11-07T16:14:41.493536
CART5055,CUST1055,Customer 56,cust1055@example.com,+919639960595,returning,professional,mobile,NZ,45.84,1,"[{""product_id"": ""PROD2550"", ""product_name"": ""Fashion Item 1"", ""category"": ""Fashion"", ""price"": 22.92, ""quantity"": 2}]",9,7,0.7,0.54,high_shipping_cost,11,True,2025-11-09T12:14:41.493694
CART5056,CUST1056,Customer 57,cust1056@example.com,+917477278577,new,casual,mobile,US,665.28,5,"[{""product_id"": ""PROD2560"", ""product_name"": ""Home Item 1"", ""category"": ""Home"", ""price"": 252.1, ""quantity"": 1}, {""product_id"": ""PROD2561"", ""product_name"": ""Fashion Item 2"", ""category"": ""Fashion"", ""price"": 94.95, ""quantity"": 2}, {""product_id"": ""PROD2562"", ""product_name"": ""Fashion Item 3"", ""category"": ""Fashion"", ""price"": 92.04, ""quantity"": 1}, {""product_id"": ""PROD2563"", ""product_name"": ""Books Item 4"", ""category"": ""Books"", ""price"": 34.04, ""quantity"": 3}, {""product_id"": ""PROD2564"", ""product_name"": ""Sports Item 5"", ""category"": ""Sports"", ""price"": 29.12, ""quantity"": 1}]",27,0,0.9,0.82,payment_failure,12,True,2025-11-08T18:14:41.493946
CART5057,CUST1057,Customer 58,cust1057@example.com,+918592983555,returning,professional,desktop,UK,1588.98,5,"[{""product_id"": ""PROD2570"", ""product_name"": ""Beauty Item 1"", ""category"": ""Beauty"", ""price"": 63.96, ""quantity"": 2}, {""product_id"": ""PROD2571"", ""product_name"": ""Fashion Item 2"", ""category"": ""Fashion"", ""price"": 41.62, ""quantity"": 3}, {""product_id"": ""PROD2572"", ""product_name"": ""Electronics Item 3"", ""category"": ""Electronics"", ""price"": 374.52, ""quantity"": 3}, {""product_id"": ""PROD2573"", ""product_name"": ""Fashion Item 4"", ""category"": ""Fashion"", ""price"": 28.87, ""quantity"": 3}, {""product_id"": ""PROD2574"", ""product_name"": ""Home Item 5"", ""category"": ""Home"", ""price"": 126.03, ""quantity"": 1}]",59,6,0.61,0.87,distracted,15,False,2025-11-07T10:14:41.494213
CART5058,CUST1058,Customer 59,cust1058@example.com,+917136108454,new,casual,mobile,US,1593.1,4,"[{""product_id"": ""PROD2580"", ""product_name"": ""Home Item 1"", ""category"": ""Home"", ""price"": 190.67, ""quantity"": 3}, {""product_id"": ""PROD2581"", ""product_name"": ""Electronics Item 2"", ""category"": ""Electronics"", ""price"": 746.73, ""quantity"": 1}, {""product_id"": ""PROD2582"", ""product_name"": ""Home Item 3"", ""category"": ""Home"", ""price"": 120.25, ""quantity"": 2}, {""product_id"": ""PROD2583"", ""product_name"": ""Fashion Item 4"", ""category"": ""Fashion"", ""price"": 33.86, ""quantity"": 1}]",40,0,0.73,0.6,comparison_shopping,8,True,2025-11-08T05:14:41.494438
CART5059,CUST1059,Customer 60,cust1059@example.com,+919466589567,new,enthusiastic,mobile,NZ,712.31,4,"[{""product_id"": ""PROD2590"", ""product_name"": ""Home Item 1"", ""category"": ""Home"", ""price"": 103.48, ""quantity"": 2}, {""product_id"": ""PROD2591"", ""product_name"": ""Beauty Item 2"", ""category"": ""Beauty"", ""price"": 35.27, ""quantity"": 3}, {""product_id"": ""PROD2592"", ""product_name"": ""Home Item 3"", ""category"": ""Home"", ""price"": 289.77, ""quantity"": 1}, {""product_id"": ""PROD2593"", ""product_name"": ""Fashion Item 4"", ""category"": ""Fashion"", ""price"": 109.77, ""quantity"": 1}]",47,0,0.09,0.87,comparison_shopping,8,True,2025-11-07T22:14:41.494663
CART5060,CUST1060,Customer 61,cust1060@example.com,+916186618211,returning,casual,desktop,UK,250.89,1,"[{""product_id"": ""PROD2600"", ""product_name"": ""Fashion Item 1"", ""category"": ""Fashion"", ""price"": 83.63, ""quantity"": 3}]",59,9,0.05,0.7,payment_failure,16,False,2025-11-07T10:14:41.494823
CART5061,CUST1061,Customer 62,cust1061@example.com,+919134174160,new,casual,mobile,US,4456.55,5,"[{""product_id"": ""PROD2610"", ""product_name"": ""Electronics Item 1"", ""category"": ""Electronics"", ""price"": 473.34, ""quantity"": 2}, {""product_id"": ""PROD2611"", ""product_name"": ""Home Item 2"", ""category"": ""Home"", ""price"": 284.95, ""quantity"": 2}, {""product_id"": ""PROD2612"", ""product_name"": ""Books Item 3"", ""category"": ""Books"", ""price"": 6.92, ""quantity"": 3}, {""product_id"": ""PROD2613"", ""product_name"": ""Fashion Item 4"", ""category"": ""Fashion"", ""price"": 87.92, ""quantity"": 3}, {""product_id"": ""PROD2614"", ""product_name"": ""Electronics Item 5"", ""category"": ""Electronics"", ""price"": 885.15, ""quantity"": 3}]",60,0,0.48,0.83,comparison_shopping,8,True,2025-11-07T09:14:41.495068
CART5062,CUST1062,Customer 63,cust1062@example.com,+917973214822,returning,enthusiastic,mobile,IN,1158.54,4,"[{""product_id"": ""PROD2620"", ""product_name"": ""Sports Item 1"", ""category"": ""Sports"", ""price"": 273.12, ""quantity"": 1}, {""product_id"": ""PROD2621"", ""product_name"": ""Fashion Item 2"", ""category"": ""Fashion"", ""price"": 87.62, ""quantity"": 1}, {""product_id"": ""PROD2622"", ""product_name"": ""Fashion Item 3"", ""category"": ""Fashion"", ""price"": 133.97, ""quantity"": 2}, {""product_id"": ""PROD2623"", ""product_name"": ""Home Item 4"", ""category"": ""Home"", ""price"": 264.93, ""quantity"": 2}]",13,12,0.38,0.86,comparison_shopping,7,True,2025-11-09T08:14:41.495295
CART5063,CUST1063,Customer 64,cust1063@example.com,+918303082117,new,casual,mobile,IN,4381.61,4,"[{""product_id"": ""PROD2630"", ""product_name"": ""Electronics Item 1"", ""category"": ""Electronics"", ""price"": 822.68, ""quantity"": 3}, {""product_id"": ""PROD2631"", ""product_name"": ""Electronics Item 2"", ""category"": ""Electronics"", ""price"": 991.45, ""quantity"": 1}, {""product_id"": ""PROD2632"", ""product_name"": ""Beauty Item 3"", ""category"": ""Beauty"", ""price"": 61.63, ""quantity"": 2}, {""product_id"": ""PROD2633"", ""product_name"": ""Electronics Item 4"", ""category"": ""Electronics"", ""price"": 399.43, ""quantity"": 2}]",30,0,0.85,0.73,long_checkout_process,16,True,2025-11-08T15:14:41.495520
CART5064,CUST1064,Customer 65,cust1064@example.com,+916536124280,vip,casual,mobile,IN,1561.07,4,"[{""product_id"": ""PROD2640"", ""product_name"": ""Beauty Item 1"", ""category"": ""Beauty"", ""price"": 76.95, ""quantity"": 1}, {""product_id"": ""PROD2641"", ""product_name"": ""Sports Item 2"", ""category"": ""Sports"", ""price"": 122.12, ""quantity"": 2}, {""product_id"": ""PROD2642"", ""product_name"": ""Books Item 3"", ""category"": ""Books"", ""price"": 26.03, ""quantity"": 2}, {""product_id"": ""PROD2643"", ""product_name"": ""Sports Item 4"", ""category"": ""Sports"", ""price"": 395.94, ""quantity"": 3}]",52,3,0.23,0.87,distracted,19,True,2025-11-07T17:14:41.495852
CART5065,CUST1065,Customer 66,cust1065@example.com,+919961228449,new,professional,mobile,IN,242.7,1,"[{""product_id"": ""PROD2650"", ""product_name"": ""Fashion Item 1"", ""category"": ""Fashion"", ""price"": 121.35, ""quantity"": 2}]",5,0,0.06,0.88,high_shipping_cost,9,False,2025-11-09T16:14:41.496193
CART5066,CUST1066,Customer 67,cust1066@example.com,+917625792787,vip,casual,mobile,US,422.04,2,"[{""product_id"": ""PROD2660"", ""product_name"": ""Fashion Item 1"", ""category"": ""Fashion"", ""price"": 110.48, ""quantity"": 3}, {""product_id"": ""PROD2661"", ""product_name"": ""Home Item 2"", ""category"": ""Home"", ""price"": 90.6, ""quantity"": 1}]",68,13,0.86,0.57,comparison_shopping,9,True,2025-11-07T01:14:41.496872
CART5067,CUST1067,Customer 68,cust1067@example.com,+916338444264,vip,professional,desktop,NZ,601.4,1,"[{""product_id"": ""PROD2670"", ""product_name"": ""Sports Item 1"", ""category"": ""Sports"", ""price"": 300.7, ""quantity"": 2}]",38,7,0.7,0.33,payment_failure,6,False,2025-11-08T07:14:41.497511
CART5068,CUST1068,Customer 69,cust1068@example.com,+918370996465,new,casual,tablet,UK,850.1,5,"[{""product_id"": ""PROD2680"", ""product_name"": ""Books Item 1"", ""category"": ""Books"", ""price"": 25.73, ""quantity"": 2}, {""product_id"": ""PROD2681"", ""product_name"": ""Home Item 2"", ""category"": ""Home"", ""price"": 123.91, ""quantity"": 2}, {""product_id"": ""PROD2682"", ""product_name"": ""Home Item 3"", ""category"": ""Home"", ""price"": 263.41, ""quantity"": 1}, {""product_id"": ""PROD2683"", ""product_name"": ""Books Item 4"", ""category"": ""Books"", ""price"": 23.24, ""quantity"": 1}, {""product_id"": ""PROD2684"", ""product_name"": ""Home Item 5"", ""category"": ""Home"", ""price"": 264.17, ""quantity"": 1}]",13,0,0.84,0.72,payment_failure,4,True,2025-11-09T08:14:41.498210
CART5069,CUST1069,Customer 70,cust1069@example.com,+917259191105,returning,enthusiastic,desktop,IN,1089.21,2,"[{""product_id"": ""PROD2690"", ""product_name"": ""Electronics Item 1"", ""category"": ""Electronics"", ""price"": 326.32, ""quantity"": 3}, {""product_id"": ""PROD2691"", ""product_name"": ""Fashion Item 2"", ""category"": ""Fashion"", ""price"": 36.75, ""quantity"": 3}]",53,13,0.91,0.3,payment_failure,14,True,2025-11-07T16:14:41.498751
CART5070,CUST1070,Customer 71,cust1070@example.com,+919562265906,new,professional,mobile,UK,2708.04,3,"[{""product_id"": ""PROD2700"", ""product_name"": ""Electronics Item 1"", ""category"": ""Electronics"", ""price"": 803.86, ""quantity"": 3}, {""product_id"": ""PROD2701"", ""product_name"": ""Fashion Item 2"", ""category"": ""Fashion"", ""price"": 102.42, ""quantity"": 1}, {""product_id"": ""PROD2702"", ""product_name"": ""Home Item 3"", ""category"": ""Home"", ""price"": 64.68, ""quantity"": 3}]",30,0,0.02,0.56,payment_failure,15,False,2025-11-08T15:14:41.499165
CART5071,CUST1071,Customer 72,cust1071@example.com,+918699987374,new,professional,desktop,NZ,29.42,1,"[{""product_id"": ""PROD2710"", ""product_name"": ""Beauty Item 1"", ""category"": ""Beauty"", ""price"": 14.71, ""quantity"": 2}]",65,0,0.06,0.34,payment_failure,18,False,2025-11-07T04:14:41.499490
CART5072,CUST1072,Customer 73,cust1072@example.com,+918656522106,returning,enthusiastic,mobile,IN,1579.79,4,"[{""product_id"": ""PROD2720"", ""product_name"": ""Sports Item 1"", ""category"": ""Sports"", ""price"": 33.3, ""quantity"": 2}, {""product_id"": ""PROD2721"", ""product_name"": ""Home Item 2"", ""category"": ""Home"", ""price"": 98.18, ""quantity"": 3}, {""product_id"": ""PROD2722"", ""product_name"": ""Fashion Item 3"", ""category"": ""Fashion"", ""price"": 40.66, ""quantity"": 2}, {""product_id"": ""PROD2723"", ""product_name"": ""Sports Item 4"", ""category"": ""Sports"", ""price"": 379.11, ""quantity"": 3}]",13,8,0.16,0.78,long_checkout_process,11,True,2025-11-09T08:14:41.500013
CART5073,CUST1073,Customer 74,cust1073@example.com,+919802986287,new,professional,mobile,US,1524.06,3,"[{""product_id"": ""PROD2730"", ""product_name"": ""Home Item 1"", ""category"": ""Home"", ""price"": 286.73, ""quantity"": 1}, {""product_id"": ""PROD2731"", ""product_name"": ""Sports Item 2"", ""category"": ""Sports"", ""price"": 366.07, ""quantity"": 1}, {""product_id"": ""PROD2732"", ""product_name"": ""Home Item 3"", ""category"": ""Home"", ""price"": 290.42, ""quantity"": 3}]",57,0,0.44,0.49,payment_failure,6,True,2025-11-07T12:14:41.500638
CART5074,CUST1074,Customer 75,cust1074@example.com,+919701002945,new,casual,desktop,NZ,1168.0,2,"[{""product_id"": ""PROD2740"", ""product_name"": ""Beauty Item 1"", ""category"": ""Beauty"", ""price"": 43.12, ""quantity"": 2}, {""product_id"": ""PROD2741"", ""product_name"": ""Electronics Item 2"", ""category"": ""Electronics"", ""price"": 1081.76, ""quantity"": 1}]",8,0,0.77,0.81,site_crash,7,True,2025-11-09T13:14:41.500970
CART5075,CUST1075,Customer 76,cust1075@example.com,+917553210608,new,casual,desktop,UK,103.86,3,"[{""product_id"": ""PROD2750"", ""product_name"": ""Beauty Item 1"", ""category"": ""Beauty"", ""price"": 65.76, ""quantity"": 1}, {""product_id"": ""PROD2751"", ""product_name"": ""Books Item 2"", ""category"": ""Books"", ""price"": 9.11, ""quantity"": 1}, {""product_id"": ""PROD2752"", ""product_name"": ""Books Item 3"", ""category"": ""Books"", ""price"": 28.99, ""quantity"": 1}]",38,0,0.23,0.4,price_too_high,2,True,2025-11-08T07:14:41.501485
CART5076,CUST1076,Customer 77,cust1076@example.com,+918479708607,new,casual,mobile,IN,52.69,2,"[{""product_id"": ""PROD2760"", ""product_name"": ""Books Item 1"", ""category"": ""Books"", ""price"": 18.74, ""quantity"": 2}, {""product_id"": ""PROD2761"", ""product_name"": ""Books Item 2"", ""category"": ""Books"", ""price"": 15.21, ""quantity"": 1}]",33,0,0.95,0.84,comparison_shopping,19,True,2025-11-08T12:14:41.501916
CART5077,CUST1077,Customer 78,cust1077@example.com,+916825873196,new,casual,mobile,US,4356.19,4,"[{""product_id"": ""PROD2770"", ""product_name"": ""Beauty Item 1"", ""category"": ""Beauty"", ""price"": 34.22, ""quantity"": 2}, {""product_id"": ""PROD2771"", ""product_name"": ""Beauty Item 2"", ""category"": ""Beauty"", ""price"": 15.07, ""quantity"": 1}, {""product_id"": ""PROD2772"", ""product_name"": ""Electronics Item 3"", ""category"": ""Electronics"", ""price"": 1094.28, ""quantity"": 2}, {""product_id"": ""PROD2773"", ""product_name"": ""Electronics Item 4"", ""category"": ""Electronics"", ""price"": 1042.06, ""quantity"": 2}]",22,0,0.32,0.89,payment_failure,14,True,2025-11-08T23:14:41.502292
CART5078,CUST1078,Customer 79,cust1078@example.com,+919026113008,returning,professional,mobile,IN,5883.93,3,"[{""product_id"": ""PROD2780"", ""product_name"": ""Sports Item 1"", ""category"": ""Sports"", ""price"": 289.93, ""quantity"": 2}, {""product_id"": ""PROD2781"", ""product_name"": ""Electronics Item 2"", ""category"": ""Electronics"", ""price"": 1142.59, ""quantity"": 3}, {""product_id"": ""PROD2782"", ""product_name"": ""Electronics Item 3"", ""category"": ""Electronics"", ""price"": 938.15, ""quantity"": 2}]",62,3,0.34,0.79,distracted,11,True,2025-11-07T07:14:41.502530
